pkey,pkey_cat,icd9_code,icd10_code,flags
5215-K034,icd9-icd10,5215,K034,00000
5216-K035,icd9-icd10,5216,K035,00000
5217-K037,icd9-icd10,5217,K037,10000
52181-K0381,icd9-icd10,52181,K0381,00000
52189-K0389,icd9-icd10,52189,K0389,10000
5219-K039,icd9-icd10,5219,K039,00000
5220-K040,icd9-icd10,5220,K040,00000
5221-K041,icd9-icd10,5221,K041,00000
5222-K042,icd9-icd10,5222,K042,00000
5223-K043,icd9-icd10,5223,K043,00000
5224-K044,icd9-icd10,5224,K044,00000
5225-K047,icd9-icd10,5225,K047,00000
5226-K045,icd9-icd10,5226,K045,00000
5227-K046,icd9-icd10,5227,K046,00000
5228-K048,icd9-icd10,5228,K048,00000
5229-K0490,icd9-icd10,5229,K0490,10000
5229-K0499,icd9-icd10,5229,K0499,10000
52300-K0500,icd9-icd10,52300,K0500,00000
52301-K0501,icd9-icd10,52301,K0501,00000
52310-K0510,icd9-icd10,52310,K0510,00000
52311-K0511,icd9-icd10,52311,K0511,00000
52320-K060,icd9-icd10,52320,K060,10000
52321-K060,icd9-icd10,52321,K060,10000
52322-K060,icd9-icd10,52322,K060,10000
52323-K060,icd9-icd10,52323,K060,10000
52324-K060,icd9-icd10,52324,K060,10000
52325-K060,icd9-icd10,52325,K060,10000
52330-K0520,icd9-icd10,52330,K0520,10000
52331-K0521,icd9-icd10,52331,K0521,00000
52332-K0522,icd9-icd10,52332,K0522,00000
52333-K0520,icd9-icd10,52333,K0520,10000
52340-K0530,icd9-icd10,52340,K0530,00000
52341-K0531,icd9-icd10,52341,K0531,00000
52342-K0532,icd9-icd10,52342,K0532,00000
5235-K054,icd9-icd10,5235,K054,00000
5236-K036,icd9-icd10,5236,K036,00000
5238-K055,icd9-icd10,5238,K055,10000
5238-K061,icd9-icd10,5238,K061,10000
5238-K062,icd9-icd10,5238,K062,10000
5239-K056,icd9-icd10,5239,K056,10000
52400-M2600,icd9-icd10,52400,M2600,00000
52401-M2601,icd9-icd10,52401,M2601,00000
52402-M2603,icd9-icd10,52402,M2603,00000
52403-M2602,icd9-icd10,52403,M2602,00000
52404-M2604,icd9-icd10,52404,M2604,00000
52405-M2605,icd9-icd10,52405,M2605,00000
52406-M2606,icd9-icd10,52406,M2606,00000
52407-M2607,icd9-icd10,52407,M2607,00000
52409-M2609,icd9-icd10,52409,M2609,10000
52410-M2610,icd9-icd10,52410,M2610,00000
52411-M2611,icd9-icd10,52411,M2611,00000
52412-M2612,icd9-icd10,52412,M2612,00000
52419-M2619,icd9-icd10,52419,M2619,00000
52420-M2620,icd9-icd10,52420,M2620,00000
52421-M26211,icd9-icd10,52421,M26211,00000
52422-M26212,icd9-icd10,52422,M26212,00000
52423-M26213,icd9-icd10,52423,M26213,00000
52424-M26220,icd9-icd10,52424,M26220,00000
52425-M26221,icd9-icd10,52425,M26221,00000
52426-M2623,icd9-icd10,52426,M2623,00000
52427-M2624,icd9-icd10,52427,M2624,00000
52428-M2625,icd9-icd10,52428,M2625,00000
52429-M2629,icd9-icd10,52429,M2629,00000
52430-M2630,icd9-icd10,52430,M2630,00000
52431-M2631,icd9-icd10,52431,M2631,00000
52432-M2632,icd9-icd10,52432,M2632,00000
52433-M2633,icd9-icd10,52433,M2633,00000
52434-M2634,icd9-icd10,52434,M2634,00000
52435-M2635,icd9-icd10,52435,M2635,00000
52436-M2636,icd9-icd10,52436,M2636,00000
52437-M2637,icd9-icd10,52437,M2637,00000
52439-M2639,icd9-icd10,52439,M2639,00000
5244-M264,icd9-icd10,5244,M264,10000
52450-M2650,icd9-icd10,52450,M2650,00000
52451-M2651,icd9-icd10,52451,M2651,00000
52452-M2652,icd9-icd10,52452,M2652,00000
52453-M2653,icd9-icd10,52453,M2653,00000
52454-M2654,icd9-icd10,52454,M2654,00000
52455-M2655,icd9-icd10,52455,M2655,00000
52456-M2656,icd9-icd10,52456,M2656,00000
52457-M2657,icd9-icd10,52457,M2657,00000
52459-M2659,icd9-icd10,52459,M2659,00000
52460-M2660,icd9-icd10,52460,M2660,10000
52460-M2669,icd9-icd10,52460,M2669,10000
52461-M2661,icd9-icd10,52461,M2661,00000
52462-M2662,icd9-icd10,52462,M2662,00000
52463-M2663,icd9-icd10,52463,M2663,00000
52464-M2669,icd9-icd10,52464,M2669,10000
52469-M2669,icd9-icd10,52469,M2669,10000
52470-M2670,icd9-icd10,52470,M2670,00000
52471-M2671,icd9-icd10,52471,M2671,00000
52472-M2672,icd9-icd10,52472,M2672,00000
52473-M2673,icd9-icd10,52473,M2673,00000
52474-M2674,icd9-icd10,52474,M2674,00000
52475-M2679,icd9-icd10,52475,M2679,10000
52476-M2679,icd9-icd10,52476,M2679,10000
52479-M2679,icd9-icd10,52479,M2679,10000
52481-M2681,icd9-icd10,52481,M2681,00000
52482-M2682,icd9-icd10,52482,M2682,00000
52489-M264,icd9-icd10,52489,M264,10000
52489-M2689,icd9-icd10,52489,M2689,10000
5249-M269,icd9-icd10,5249,M269,00000
5250-K080,icd9-icd10,5250,K080,00000
52510-K08109,icd9-icd10,52510,K08109,10000
52511-K08419,icd9-icd10,52511,K08419,10000
52512-K08429,icd9-icd10,52512,K08429,10000
52513-K08439,icd9-icd10,52513,K08439,10000
52519-K08499,icd9-icd10,52519,K08499,10000
52520-K0820,icd9-icd10,52520,K0820,00000
52521-K0821,icd9-icd10,52521,K0821,00000
52522-K0822,icd9-icd10,52522,K0822,00000
52523-K0823,icd9-icd10,52523,K0823,00000
52524-K0824,icd9-icd10,52524,K0824,00000
52525-K0825,icd9-icd10,52525,K0825,00000
52526-K0826,icd9-icd10,52526,K0826,00000
5253-K083,icd9-icd10,5253,K083,00000
52540-K08109,icd9-icd10,52540,K08109,10000
52541-K08101,icd9-icd10,52541,K08101,10000
52542-K08102,icd9-icd10,52542,K08102,10000
52543-K08103,icd9-icd10,52543,K08103,10000
52544-K08104,icd9-icd10,52544,K08104,10000
52550-K08409,icd9-icd10,52550,K08409,10000
52551-K08401,icd9-icd10,52551,K08401,10000
52552-K08402,icd9-icd10,52552,K08402,10000
52553-K08403,icd9-icd10,52553,K08403,10000
52554-K08404,icd9-icd10,52554,K08404,10000
52560-K0850,icd9-icd10,52560,K0850,00000
52561-K0851,icd9-icd10,52561,K0851,00000
52562-K0852,icd9-icd10,52562,K0852,00000
52563-K08530,icd9-icd10,52563,K08530,00000
52564-K08531,icd9-icd10,52564,K08531,00000
52565-K0854,icd9-icd10,52565,K0854,00000
52566-K0855,icd9-icd10,52566,K0855,00000
52567-K0856,icd9-icd10,52567,K0856,00000
52569-K0859,icd9-icd10,52569,K0859,10000
52571-M2761,icd9-icd10,52571,M2761,00000
52572-M2762,icd9-icd10,52572,M2762,00000
52573-M2763,icd9-icd10,52573,M2763,00000
52579-M2769,icd9-icd10,52579,M2769,00000
5258-K088,icd9-icd10,5258,K088,10000
5258-M2679,icd9-icd10,5258,M2679,10000
5259-K089,icd9-icd10,5259,K089,00000
5260-K090,icd9-icd10,5260,K090,00000
5261-K091,icd9-icd10,5261,K091,10000
5262-M2749,icd9-icd10,5262,M2749,10000
5263-M271,icd9-icd10,5263,M271,00000
5264-M272,icd9-icd10,5264,M272,00000
5265-M273,icd9-icd10,5265,M273,00000
52661-M2751,icd9-icd10,52661,M2751,00000
52662-M2752,icd9-icd10,52662,M2752,00000
52663-M2753,icd9-icd10,52663,M2753,00000
52669-M2759,icd9-icd10,52669,M2759,00000
52681-M278,icd9-icd10,52681,M278,10000
52689-M278,icd9-icd10,52689,M278,10000
5269-M279,icd9-icd10,5269,M279,10000
5270-K110,icd9-icd10,5270,K110,00000
5271-K111,icd9-icd10,5271,K111,00000
5272-K1120,icd9-icd10,5272,K1120,10000
5273-K113,icd9-icd10,5273,K113,00000
5274-K114,icd9-icd10,5274,K114,00000
5275-K115,icd9-icd10,5275,K115,00000
5276-K116,icd9-icd10,5276,K116,00000
5277-K117,icd9-icd10,5277,K117,10000
5277-R682,icd9-icd10,5277,R682,10000
5278-K118,icd9-icd10,5278,K118,10000
5279-K119,icd9-icd10,5279,K119,00000
52800-K122,icd9-icd10,52800,K122,10000
52800-K1230,icd9-icd10,52800,K1230,10000
52801-K1231,icd9-icd10,52801,K1231,10000
52801-K1233,icd9-icd10,52801,K1233,10000
52802-K1232,icd9-icd10,52802,K1232,00000
52809-K121,icd9-icd10,52809,K121,10000
52809-K1239,icd9-icd10,52809,K1239,10000
5281-A690,icd9-icd10,5281,A690,10000
5282-K120,icd9-icd10,5282,K120,00000
5283-K122,icd9-icd10,5283,K122,10000
5284-K098,icd9-icd10,5284,K098,10000
5285-K130,icd9-icd10,5285,K130,00000
5286-K1321,icd9-icd10,5286,K1321,10000
52871-K1322,icd9-icd10,52871,K1322,00000
52872-K1323,icd9-icd10,52872,K1323,00000
52879-K1329,icd9-icd10,52879,K1329,10000
5288-K135,icd9-icd10,5288,K135,00000
5289-K1370,icd9-icd10,5289,K1370,10000
5289-K1379,icd9-icd10,5289,K1379,10000
5290-K140,icd9-icd10,5290,K140,00000
5291-K141,icd9-icd10,5291,K141,00000
5292-K142,icd9-icd10,5292,K142,00000
5293-K143,icd9-icd10,5293,K143,00000
5294-K144,icd9-icd10,5294,K144,00000
5295-K145,icd9-icd10,5295,K145,00000
5296-K146,icd9-icd10,5296,K146,00000
5298-K148,icd9-icd10,5298,K148,00000
5299-K149,icd9-icd10,5299,K149,00000
5300-K220,icd9-icd10,5300,K220,10000
53010-K209,icd9-icd10,53010,K209,10000
53011-K210,icd9-icd10,53011,K210,00000
53012-K209,icd9-icd10,53012,K209,10000
53013-K200,icd9-icd10,53013,K200,00000
53019-K208,icd9-icd10,53019,K208,00000
53020-K2210,icd9-icd10,53020,K2210,00000
53021-K2211,icd9-icd10,53021,K2211,00000
5303-K222,icd9-icd10,5303,K222,00000
5304-K223,icd9-icd10,5304,K223,00000
5305-K224,icd9-icd10,5305,K224,00000
5306-K225,icd9-icd10,5306,K225,00000
5307-K226,icd9-icd10,5307,K226,00000
53081-K219,icd9-icd10,53081,K219,00000
53082-K228,icd9-icd10,53082,K228,10000
53083-K228,icd9-icd10,53083,K228,10000
53084-J860,icd9-icd10,53084,J860,10000
53085-K2270,icd9-icd10,53085,K2270,10000
53086-K9432,icd9-icd10,53086,K9432,00000
53087-K9433,icd9-icd10,53087,K9433,10000
53089-K228,icd9-icd10,53089,K228,10000
5309-K229,icd9-icd10,5309,K229,00000
53100-K250,icd9-icd10,53100,K250,10000
53101-K250,icd9-icd10,53101,K250,10000
53110-K251,icd9-icd10,53110,K251,10000
53111-K251,icd9-icd10,53111,K251,10000
53120-K252,icd9-icd10,53120,K252,10000
53121-K252,icd9-icd10,53121,K252,10000
53130-K253,icd9-icd10,53130,K253,10000
53131-K253,icd9-icd10,53131,K253,10000
53140-K254,icd9-icd10,53140,K254,10000
53141-K254,icd9-icd10,53141,K254,10000
53150-K255,icd9-icd10,53150,K255,10000
53151-K255,icd9-icd10,53151,K255,10000
53160-K256,icd9-icd10,53160,K256,10000
53161-K256,icd9-icd10,53161,K256,10000
53170-K257,icd9-icd10,53170,K257,10000
53171-K257,icd9-icd10,53171,K257,10000
53190-K259,icd9-icd10,53190,K259,10000
53191-K259,icd9-icd10,53191,K259,10000
53200-K260,icd9-icd10,53200,K260,10000
53201-K260,icd9-icd10,53201,K260,10000
53210-K261,icd9-icd10,53210,K261,10000
53211-K261,icd9-icd10,53211,K261,10000
53220-K262,icd9-icd10,53220,K262,10000
53221-K262,icd9-icd10,53221,K262,10000
53230-K263,icd9-icd10,53230,K263,10000
53231-K263,icd9-icd10,53231,K263,10000
53240-K264,icd9-icd10,53240,K264,10000
53241-K264,icd9-icd10,53241,K264,10000
53250-K265,icd9-icd10,53250,K265,10000
53251-K265,icd9-icd10,53251,K265,10000
53260-K266,icd9-icd10,53260,K266,10000
53261-K266,icd9-icd10,53261,K266,10000
53270-K267,icd9-icd10,53270,K267,10000
53271-K267,icd9-icd10,53271,K267,10000
53290-K269,icd9-icd10,53290,K269,10000
53291-K269,icd9-icd10,53291,K269,10000
53300-K270,icd9-icd10,53300,K270,10000
53301-K270,icd9-icd10,53301,K270,10000
53310-K271,icd9-icd10,53310,K271,10000
53311-K271,icd9-icd10,53311,K271,10000
53320-K272,icd9-icd10,53320,K272,10000
53321-K272,icd9-icd10,53321,K272,10000
53330-K273,icd9-icd10,53330,K273,10000
53331-K273,icd9-icd10,53331,K273,10000
53340-K274,icd9-icd10,53340,K274,10000
53341-K274,icd9-icd10,53341,K274,10000
53350-K275,icd9-icd10,53350,K275,10000
53351-K275,icd9-icd10,53351,K275,10000
53360-K276,icd9-icd10,53360,K276,10000
53361-K276,icd9-icd10,53361,K276,10000
53370-K277,icd9-icd10,53370,K277,10000
53371-K277,icd9-icd10,53371,K277,10000
53390-K279,icd9-icd10,53390,K279,10000
53391-K279,icd9-icd10,53391,K279,10000
53400-K280,icd9-icd10,53400,K280,10000
53401-K280,icd9-icd10,53401,K280,10000
53410-K281,icd9-icd10,53410,K281,10000
53411-K281,icd9-icd10,53411,K281,10000
53420-K282,icd9-icd10,53420,K282,10000
53421-K282,icd9-icd10,53421,K282,10000
53430-K283,icd9-icd10,53430,K283,10000
53431-K283,icd9-icd10,53431,K283,10000
53440-K284,icd9-icd10,53440,K284,10000
53441-K284,icd9-icd10,53441,K284,10000
53450-K285,icd9-icd10,53450,K285,10000
53451-K285,icd9-icd10,53451,K285,10000
53460-K286,icd9-icd10,53460,K286,10000
53461-K286,icd9-icd10,53461,K286,10000
53470-K287,icd9-icd10,53470,K287,10000
53471-K287,icd9-icd10,53471,K287,10000
53490-K289,icd9-icd10,53490,K289,10000
53491-K289,icd9-icd10,53491,K289,10000
53500-K2900,icd9-icd10,53500,K2900,00000
53501-K2901,icd9-icd10,53501,K2901,00000
53510-K2940,icd9-icd10,53510,K2940,10000
53510-K2950,icd9-icd10,53510,K2950,10000
53511-K2941,icd9-icd10,53511,K2941,10000
53511-K2951,icd9-icd10,53511,K2951,10000
53520-K2960,icd9-icd10,53520,K2960,10000
53521-K2961,icd9-icd10,53521,K2961,10000
53530-K2920,icd9-icd10,53530,K2920,00000
53531-K2921,icd9-icd10,53531,K2921,00000
53540-K2960,icd9-icd10,53540,K2960,10000
53541-K2961,icd9-icd10,53541,K2961,10000
53550-K2970,icd9-icd10,53550,K2970,10000
53550-K2990,icd9-icd10,53550,K2990,10000
53551-K2971,icd9-icd10,53551,K2971,10000
53551-K2991,icd9-icd10,53551,K2991,10000
53560-K2980,icd9-icd10,53560,K2980,00000
53561-K2981,icd9-icd10,53561,K2981,00000
53570-K5281,icd9-icd10,53570,K5281,10000
53571-K5281,icd9-icd10,53571,K5281,10000
5360-K3183,icd9-icd10,5360,K3183,00000
5361-K310,icd9-icd10,5361,K310,00000
5362-R1110,icd9-icd10,5362,R1110,10000
5363-K3184,icd9-icd10,5363,K3184,10000
53640-K9420,icd9-icd10,53640,K9420,00000
53641-K9422,icd9-icd10,53641,K9422,00000
53642-K9423,icd9-icd10,53642,K9423,00000
53649-K9429,icd9-icd10,53649,K9429,10000
5368-K30,icd9-icd10,5368,K30,00000
5369-K3189,icd9-icd10,5369,K3189,10000
5369-K319,icd9-icd10,5369,K319,10000
5370-K311,icd9-icd10,5370,K311,00000
5371-K314,icd9-icd10,5371,K314,00000
5372-K315,icd9-icd10,5372,K315,10000
5373-K315,icd9-icd10,5373,K315,10000
5374-K316,icd9-icd10,5374,K316,00000
5375-K3189,icd9-icd10,5375,K3189,10000
5376-K312,icd9-icd10,5376,K312,00000
53781-K313,icd9-icd10,53781,K313,00000
53782-K31819,icd9-icd10,53782,K31819,00000
53783-K31811,icd9-icd10,53783,K31811,00000
53784-K3182,icd9-icd10,53784,K3182,00000
53789-K3189,icd9-icd10,53789,K3189,10000
5379-K319,icd9-icd10,5379,K319,10000
538-K9281,icd9-icd10,538,K9281,00000
53901-K9501,icd9-icd10,53901,K9501,00000
53909-K9509,icd9-icd10,53909,K9509,00000
53981-K9581,icd9-icd10,53981,K9581,00000
53989-K9589,icd9-icd10,53989,K9589,00000
5400-K352,icd9-icd10,5400,K352,00000
5401-K353,icd9-icd10,5401,K353,10000
5409-K3580,icd9-icd10,5409,K3580,10000
5409-K3589,icd9-icd10,5409,K3589,10000
541-K37,icd9-icd10,541,K37,00000
542-K36,icd9-icd10,542,K36,00000
5430-K380,icd9-icd10,5430,K380,00000
5439-K381,icd9-icd10,5439,K381,10000
5439-K382,icd9-icd10,5439,K382,10000
5439-K383,icd9-icd10,5439,K383,10000
5439-K388,icd9-icd10,5439,K388,10000
5439-K389,icd9-icd10,5439,K389,10000
55000-K4040,icd9-icd10,55000,K4040,00000
55001-K4041,icd9-icd10,55001,K4041,00000
55002-K4010,icd9-icd10,55002,K4010,00000
55003-K4011,icd9-icd10,55003,K4011,00000
55010-K4030,icd9-icd10,55010,K4030,00000
55011-K4031,icd9-icd10,55011,K4031,00000
55012-K4000,icd9-icd10,55012,K4000,00000
55013-K4001,icd9-icd10,55013,K4001,00000
55090-K4090,icd9-icd10,55090,K4090,00000
55091-K4091,icd9-icd10,55091,K4091,00000
55092-K4020,icd9-icd10,55092,K4020,00000
55093-K4021,icd9-icd10,55093,K4021,00000
55100-K4140,icd9-icd10,55100,K4140,00000
55101-K4141,icd9-icd10,55101,K4141,00000
55102-K4110,icd9-icd10,55102,K4110,00000
55103-K4111,icd9-icd10,55103,K4111,00000
5511-K421,icd9-icd10,5511,K421,00000
55120-K437,icd9-icd10,55120,K437,10000
55121-K431,icd9-icd10,55121,K431,00000
55129-K437,icd9-icd10,55129,K437,10000
5513-K441,icd9-icd10,5513,K441,00000
5518-K451,icd9-icd10,5518,K451,00000
5519-K461,icd9-icd10,5519,K461,00000
55200-K4130,icd9-icd10,55200,K4130,00000
55201-K4131,icd9-icd10,55201,K4131,00000
55202-K4100,icd9-icd10,55202,K4100,00000
55203-K4101,icd9-icd10,55203,K4101,00000
5521-K420,icd9-icd10,5521,K420,00000
55220-K436,icd9-icd10,55220,K436,10000
55221-K430,icd9-icd10,55221,K430,00000
55229-K436,icd9-icd10,55229,K436,10000
5523-K440,icd9-icd10,5523,K440,00000
5528-K450,icd9-icd10,5528,K450,00000
5529-K460,icd9-icd10,5529,K460,00000
55300-K4190,icd9-icd10,55300,K4190,00000
55301-K4191,icd9-icd10,55301,K4191,00000
55302-K4120,icd9-icd10,55302,K4120,00000
55303-K4121,icd9-icd10,55303,K4121,00000
5531-K429,icd9-icd10,5531,K429,00000
55320-K439,icd9-icd10,55320,K439,10000
55321-K432,icd9-icd10,55321,K432,00000
55329-K439,icd9-icd10,55329,K439,10000
55329-K469,icd9-icd10,55329,K469,10000
5533-K449,icd9-icd10,5533,K449,00000
5538-K458,icd9-icd10,5538,K458,00000
5539-K469,icd9-icd10,5539,K469,10000
5550-K5000,icd9-icd10,5550,K5000,10000
5551-K5010,icd9-icd10,5551,K5010,10000
5552-K5080,icd9-icd10,5552,K5080,10000
5559-K5090,icd9-icd10,5559,K5090,10000
5560-K5180,icd9-icd10,5560,K5180,10000
5561-K5180,icd9-icd10,5561,K5180,10000
5562-K5120,icd9-icd10,5562,K5120,10000
5563-K5130,icd9-icd10,5563,K5130,10000
5564-K5140,icd9-icd10,5564,K5140,10000
5565-K5150,icd9-icd10,5565,K5150,10000
5566-K5100,icd9-icd10,5566,K5100,10000
5568-K5180,icd9-icd10,5568,K5180,10000
5569-K5190,icd9-icd10,5569,K5190,10000
5570-K550,icd9-icd10,5570,K550,00000
5571-K551,icd9-icd10,5571,K551,00000
5579-K559,icd9-icd10,5579,K559,10000
5581-K520,icd9-icd10,5581,K520,00000
5582-K521,icd9-icd10,5582,K521,00000
5583-K522,icd9-icd10,5583,K522,00000
55841-K5281,icd9-icd10,55841,K5281,10000
55842-K5282,icd9-icd10,55842,K5282,00000
5589-K5289,icd9-icd10,5589,K5289,10000
5589-K529,icd9-icd10,5589,K529,10000
5600-K561,icd9-icd10,5600,K561,00000
5601-K560,icd9-icd10,5601,K560,10000
5601-K567,icd9-icd10,5601,K567,10000
5602-K562,icd9-icd10,5602,K562,00000
56030-K5649,icd9-icd10,56030,K5649,10000
56031-K563,icd9-icd10,56031,K563,00000
56032-K5641,icd9-icd10,56032,K5641,00000
56039-K5649,icd9-icd10,56039,K5649,00000
56081-K565,icd9-icd10,56081,K565,00000
56089-K5669,icd9-icd10,56089,K5669,10000
5609-K5660,icd9-icd10,5609,K5660,10000
56200-K5710,icd9-icd10,56200,K5710,10000
56201-K5712,icd9-icd10,56201,K5712,10000
56202-K5711,icd9-icd10,56202,K5711,10000
56203-K5713,icd9-icd10,56203,K5713,10000
56210-K5730,icd9-icd10,56210,K5730,10000
56211-K5732,icd9-icd10,56211,K5732,10000
56212-K5731,icd9-icd10,56212,K5731,10000
56213-K5733,icd9-icd10,56213,K5733,10000
56400-K5900,icd9-icd10,56400,K5900,00000
56401-K5901,icd9-icd10,56401,K5901,00000
56402-K5902,icd9-icd10,56402,K5902,00000
56409-K5909,icd9-icd10,56409,K5909,00000
5641-K589,icd9-icd10,5641,K589,10000
5642-K911,icd9-icd10,5642,K911,00000
5643-K910,icd9-icd10,5643,K910,00000
5644-K9189,icd9-icd10,5644,K9189,10000
5645-K591,icd9-icd10,5645,K591,00000
5646-K594,icd9-icd10,5646,K594,00000
5647-K593,icd9-icd10,5647,K593,00000
56481-K592,icd9-icd10,56481,K592,00000
56489-K598,icd9-icd10,56489,K598,00000
5649-K599,icd9-icd10,5649,K599,00000
5650-K602,icd9-icd10,5650,K602,10000
5651-K603,icd9-icd10,5651,K603,10000
5651-K604,icd9-icd10,5651,K604,10000
5651-K605,icd9-icd10,5651,K605,10000
566-K610,icd9-icd10,566,K610,10000
566-K611,icd9-icd10,566,K611,10000
566-K613,icd9-icd10,566,K613,10000
5670-K67,icd9-icd10,5670,K67,00000
5671-K658,icd9-icd10,5671,K658,10000
56721-K650,icd9-icd10,56721,K650,10000
56722-K651,icd9-icd10,56722,K651,00000
56723-K652,icd9-icd10,56723,K652,00000
56729-K650,icd9-icd10,56729,K650,10000
56731-K6812,icd9-icd10,56731,K6812,00000
56738-K6819,icd9-icd10,56738,K6819,00000
56739-K689,icd9-icd10,56739,K689,10000
56781-K653,icd9-icd10,56781,K653,00000
56782-K654,icd9-icd10,56782,K654,00000
56789-K658,icd9-icd10,56789,K658,10000
5679-K659,icd9-icd10,5679,K659,00000
5680-K660,icd9-icd10,5680,K660,10000
56881-K661,icd9-icd10,56881,K661,00000
56882-R188,icd9-icd10,56882,R188,10000
56889-K668,icd9-icd10,56889,K668,10000
56889-K689,icd9-icd10,56889,K689,10000
5689-K669,icd9-icd10,5689,K669,00000
5690-K620,icd9-icd10,5690,K620,10000
5690-K621,icd9-icd10,5690,K621,10000
5691-K622,icd9-icd10,5691,K622,10000
5691-K623,icd9-icd10,5691,K623,10000
5692-K624,icd9-icd10,5692,K624,00000
5693-K625,icd9-icd10,5693,K625,00000
56941-K626,icd9-icd10,56941,K626,00000
56942-K6289,icd9-icd10,56942,K6289,10000
56943-K6281,icd9-icd10,56943,K6281,00000
56944-K6282,icd9-icd10,56944,K6282,00000
56949-K6289,icd9-icd10,56949,K6289,10000
5695-K630,icd9-icd10,5695,K630,10000
56960-K9400,icd9-icd10,56960,K9400,10000
56960-K9410,icd9-icd10,56960,K9410,10000
56961-K9402,icd9-icd10,56961,K9402,10000
56961-K9412,icd9-icd10,56961,K9412,10000
56962-K9403,icd9-icd10,56962,K9403,10000
56962-K9413,icd9-icd10,56962,K9413,10000
56969-K9409,icd9-icd10,56969,K9409,10000
56969-K9419,icd9-icd10,56969,K9419,10000
56971-K91850,icd9-icd10,56971,K91850,00000
56979-K91858,icd9-icd10,56979,K91858,00000
56981-K632,icd9-icd10,56981,K632,10000
56982-K633,icd9-icd10,56982,K633,00000
56983-K631,icd9-icd10,56983,K631,00000
56984-K5520,icd9-icd10,56984,K5520,00000
56985-K5521,icd9-icd10,56985,K5521,00000
56986-K6381,icd9-icd10,56986,K6381,00000
56987-R1113,icd9-icd10,56987,R1113,00000
56989-K634,icd9-icd10,56989,K634,10000
56989-K6389,icd9-icd10,56989,K6389,10000
5699-K639,icd9-icd10,5699,K639,10000
570-K7200,icd9-icd10,570,K7200,10000
570-K762,icd9-icd10,570,K762,10000
5710-K700,icd9-icd10,5710,K700,00000
5711-K7010,icd9-icd10,5711,K7010,10000
5712-K7030,icd9-icd10,5712,K7030,10000
5713-K709,icd9-icd10,5713,K709,10000
57140-K739,icd9-icd10,57140,K739,00000
57141-K730,icd9-icd10,57141,K730,00000
57142-K754,icd9-icd10,57142,K754,00000
57149-K732,icd9-icd10,57149,K732,10000
57149-K738,icd9-icd10,57149,K738,10000
5715-K740,icd9-icd10,5715,K740,10000
5715-K7460,icd9-icd10,5715,K7460,10000
5715-K7469,icd9-icd10,5715,K7469,10000
5716-K743,icd9-icd10,5716,K743,10000
5716-K744,icd9-icd10,5716,K744,10000
5716-K745,icd9-icd10,5716,K745,10000
5718-K760,icd9-icd10,5718,K760,10000
5718-K7689,icd9-icd10,5718,K7689,10000
5719-K741,icd9-icd10,5719,K741,10000
5719-K769,icd9-icd10,5719,K769,10000
5720-K750,icd9-icd10,5720,K750,00000
5721-K751,icd9-icd10,5721,K751,10000
5722-K7290,icd9-icd10,5722,K7290,10000
5722-K7291,icd9-icd10,5722,K7291,10000
